timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1359076382009,50,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,50
1359076382087,11,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,11
1359076382140,56,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,56
1359076382225,113,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,113
1359076382371,51,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1203,51
1359076382451,44,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,43
1359076382524,93,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1204,93
1359076382652,81,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1217,81
1359076382759,12,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,12
1359076382820,56,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,56
1359076382905,91,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,91
1359076383023,15,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,15
1359076383328,340,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,340
1359076383705,82,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,81
1359076383815,12,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,12
1359076383871,84,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,84
1359076383986,104,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,104
1359076384117,13,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,13
1359076384170,56,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,56
1359076384255,58,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,58
1359076384342,53,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,53
1359076384428,17,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,17
1359076384477,55,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,55
1359076384561,69,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1203,68
1359076384661,12,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,12
1359076384702,54,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,54
1359076384791,86,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,86
1359076384909,19,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,19
1359076384965,51,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,51
1359076385046,64,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,64
1359076385137,15,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,15
1359076385182,52,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,52
1359076385262,50,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,50
1359076385338,17,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,17
1359076385404,59,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,59
1359076385495,227,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1200,227
1359076385748,16,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,16
1359076385796,60,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,60
1359076385885,105,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1200,105
1359076386019,16,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,16
1359076386069,57,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,57
1359076386237,45,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1196,45
1359076386308,13,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,13
1359076386359,73,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,73
1359076386464,242,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1200,242
1359076386732,15,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,15
1359076386780,70,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,70
1359076386884,45,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,45
1359076386957,11,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,11
1359076387004,59,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,59
1359076387092,14,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,14
1359076387139,56,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,56
1359076387223,39,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1201,39
1359076387292,16,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,16
1359076387340,56,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,56
1359076387428,45,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1197,45
1359076387509,11,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,11
1359076387563,58,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,313,58
1359076387667,58,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,58
1359076387754,46,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,45
1359076387843,85,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1204,85
1359076387956,17,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,17
1359076388013,73,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,73
1359076388117,324,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,323
1359076388469,12,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,11
1359076388514,67,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,67
1359076388631,58,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,58
1359076388717,76,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1200,76
1359076388823,18,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,18
1359076388880,54,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,54
1359076388969,92,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,92
1359076389173,12,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,12
1359076389220,56,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,56
1359076389313,45,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1203,45
1359076389405,18,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,18
1359076389461,61,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,61
1359076389553,77,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,77
1359076389657,17,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,17
1359076389715,65,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,65
1359076389814,51,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1203,50
1359076389896,39,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1203,39
1359076389967,53,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,53
1359076390049,12,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,12
1359076390091,59,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,59
1359076390181,133,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1200,133
1359076390340,13,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,13
1359076390392,56,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,56
1359076390477,69,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,69
1359076390574,16,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,16
1359076390628,67,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,67
1359076390724,39,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1203,39
1359076390795,61,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,61
1359076390884,21,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,21
1359076390943,167,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,167
1359076391143,42,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1203,42
1359076391215,50,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,50
1359076391292,13,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,13
1359076391335,61,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,61
1359076391425,76,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1204,76
1359076391531,17,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,17
1359076391583,58,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,58
1359076391756,84,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,84
1359076391871,12,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,12
1359076391918,55,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,55
1359076392003,42,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,42
1359076392075,12,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,12
1359076392118,54,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,53
1359076392202,39,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1221,39
1359076392269,11,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,11
1359076392312,60,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,60
1359076392411,39,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1197,39
1359076392482,153,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1200,153
1359076392663,13,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,13
1359076392710,56,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,56
1359076392797,44,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,44
1359076392874,42,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1183,42
1359076392944,15,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,15
1359076392993,63,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,63
1359076393087,215,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,215
1359076393331,12,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,12
1359076393470,59,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,59
1359076393558,90,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1200,90
1359076393680,16,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,16
1359076393726,51,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,50
1359076393806,46,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1202,46
1359076393878,17,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,17
1359076393928,57,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,57
1359076394016,40,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1197,40
1359076394088,48,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1203,48
1359076394168,12,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,11
1359076394216,51,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,51
1359076394380,47,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,47
1359076394454,15,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,15
1359076394502,62,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,62
1359076394597,44,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,44
1359076394670,69,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1204,69
1359076394774,135,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1200,135
1359076394938,53,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,53
